image_path,articleType,group
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/49631.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/25119.jpg,Clutches,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/37080.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/55632.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/13027.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/16767.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/50172.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/33612.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/14454.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/36536.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/25121.jpg,Clutches,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/54384.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/43333.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/49609.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/18897.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/22304.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/19945.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/54142.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/42027.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/6672.jpg,Casual Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47555.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/10000.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/15740.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/37410.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/38458.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/27682.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/17017.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/37074.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47303.jpg,Clutches,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/48179.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/50186.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47131.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/24651.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/49636.jpg,Skirts,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/36509.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/11925.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/41669.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/16758.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/8175.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/13018.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/48146.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/12902.jpg,Casual Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/59034.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/29727.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/35378.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/20498.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/38467.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/14462.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47597.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/8518.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/13475.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/20465.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/25117.jpg,Clutches,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/27224.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/33416.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/25741.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/33624.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/49069.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/17683.jpg,Casual Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/7306.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/22564.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/16751.jpg,Clutches,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47335.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/38836.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/24455.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/54510.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/17677.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/15544.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/35143.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/6644.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47563.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/13481.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/17021.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/20491.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/21543.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/33086.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/10204.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/48184.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/46822.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/51895.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/14805.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/56882.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/37089.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/33429.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/53994.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/25128.jpg,Clutches,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/39577.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/49600.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/13678.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/43934.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/37419.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/38451.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/39583.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/18056.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/34892.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/48170.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/18600.jpg,Flats,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47138.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/4548.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/56876.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/36993.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/29729.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/37421.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/20496.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/21544.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/10203.jpg,Handbags,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/38469.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/15543.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/35144.jpg,Clutches,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47564.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/6643.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/4570.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/53732.jpg,Casual Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/48148.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/17670.jpg,Heels,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/6829.jpg,Sports Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/47332.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/4742.jpg,Casual Shoes,Shoes
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/33623.jpg,Wallets,Bags
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/FashionData/images/2673.jpg,Handbags,Bags
