filename,group,subcategory,split,filepath
52338.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/52338.jpg
31930.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/31930.jpg
42849.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/42849.jpg
36977.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/36977.jpg
48348.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/48348.jpg
49529.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/49529.jpg
20851.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/20851.jpg
37861.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/37861.jpg
33387.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/33387.jpg
30705.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/30705.jpg
17111.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/17111.jpg
33373.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/33373.jpg
20850.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/20850.jpg
49523.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/49523.jpg
25140.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/25140.jpg
17143.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/17143.jpg
53076.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/53076.jpg
52586.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/52586.jpg
31915.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/31915.jpg
48355.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/48355.jpg
25130.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/25130.jpg
35923.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/35923.jpg
26447.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/26447.jpg
27042.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/27042.jpg
33450.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/33450.jpg
42847.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/42847.jpg
53077.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/53077.jpg
16753.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/16753.jpg
36680.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/36680.jpg
49534.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/49534.jpg
42864.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/42864.jpg
53075.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/53075.jpg
42855.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/42855.jpg
36987.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/36987.jpg
36983.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/36983.jpg
16747.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/16747.jpg
52565.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/52565.jpg
16740.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/16740.jpg
53081.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/53081.jpg
47302.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/47302.jpg
36657.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/36657.jpg
42889.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/42889.jpg
25116.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/25116.jpg
38428.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/38428.jpg
47346.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/47346.jpg
35928.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/35928.jpg
42876.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/42876.jpg
20848.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/20848.jpg
47384.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/47384.jpg
49536.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/49536.jpg
52339.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/52339.jpg
35145.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/35145.jpg
52575.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/52575.jpg
17118.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/17118.jpg
47414.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/47414.jpg
25119.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/25119.jpg
25118.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/25118.jpg
52576.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/52576.jpg
36976.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/36976.jpg
38688.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/38688.jpg
54838.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/54838.jpg
25115.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/25115.jpg
38459.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/38459.jpg
47401.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/47401.jpg
25114.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/25114.jpg
47287.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/47287.jpg
52581.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/52581.jpg
52574.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/52574.jpg
25143.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/25143.jpg
52570.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/52570.jpg
52564.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/52564.jpg
36974.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/36974.jpg
27045.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/27045.jpg
47319.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/47319.jpg
49530.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/49530.jpg
52563.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/52563.jpg
47308.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/47308.jpg
33366.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/33366.jpg
49528.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/49528.jpg
25142.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/25142.jpg
25137.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/25137.jpg
42884.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/42884.jpg
31917.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/31917.jpg
58261.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/58261.jpg
58167.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/58167.jpg
38443.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/38443.jpg
58270.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/58270.jpg
30707.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/30707.jpg
16745.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/16745.jpg
49548.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/49548.jpg
58283.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/58283.jpg
21979.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/21979.jpg
47348.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/47348.jpg
42866.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/42866.jpg
25126.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/25126.jpg
26445.jpg,Bags,Clutches,fashion_extra,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/FashionDataset/images/26445.jpg
